Id,DSM_PH4_RE,POINT_X,POINT_Y
0,4.15678000000,391125.40617100000,6438198.23879000000
0,4.06528000000,391126.11192400000,6438197.53033000000
0,3.92475000000,391126.81767800000,6438196.82187000000
0,3.69285000000,391127.52343100000,6438196.11341000000
0,3.52987000000,391128.22918500000,6438195.40496000000
0,3.37965000000,391128.93493800000,6438194.69650000000
0,3.35093000000,391129.64069200000,6438193.98804000000
0,3.23527000000,391130.34644500000,6438193.27958000000
0,3.05795000000,391131.05219800000,6438192.57113000000
0,2.88881000000,391131.75795200000,6438191.86267000000
0,2.75295000000,391132.46370500000,6438191.15421000000
0,2.74173000000,391133.16945900000,6438190.44575000000
0,2.76810000000,391133.87521200000,6438189.73730000000
0,2.83052000000,391134.58096600000,6438189.02884000000
0,2.93876000000,391135.28671900000,6438188.32038000000
0,3.14002000000,391135.99247300000,6438187.61192000000
0,3.26523000000,391136.69822600000,6438186.90347000000
0,3.10244000000,391137.40398000000,6438186.19501000000
0,2.97115000000,391138.10973300000,6438185.48655000000
0,2.98712000000,391138.81548700000,6438184.77809000000
0,2.93111000000,391139.52124000000,6438184.06964000000
0,2.91459000000,391140.22699400000,6438183.36118000000
0,2.78629000000,391140.93274700000,6438182.65272000000
0,2.73062000000,391141.63850100000,6438181.94426000000
0,2.65754000000,391142.34425400000,6438181.23581000000
0,2.65019000000,391143.05000700000,6438180.52735000000
0,2.52522000000,391143.75576100000,6438179.81889000000
0,2.44181000000,391144.46151400000,6438179.11043000000
0,2.46099000000,391145.16726800000,6438178.40198000000
0,2.47882000000,391145.87302100000,6438177.69352000000
0,2.43798000000,391146.57877500000,6438176.98506000000
0,2.46521000000,391147.28452800000,6438176.27660000000
0,2.42001000000,391147.99028200000,6438175.56815000000
0,2.41069000000,391148.69603500000,6438174.85969000000
0,2.42430000000,391149.40178900000,6438174.15123000000
0,2.40749000000,391150.10754200000,6438173.44277000000
0,2.42128000000,391150.81329600000,6438172.73432000000
0,2.45583000000,391151.51904900000,6438172.02586000000
0,2.64374000000,391152.22480300000,6438171.31740000000
0,2.65022000000,391152.93055600000,6438170.60894000000
0,2.67756000000,391153.63631000000,6438169.90049000000
0,2.68523000000,391154.34206300000,6438169.19203000000
0,2.63929000000,391155.04781600000,6438168.48357000000
0,2.62982000000,391155.75357000000,6438167.77511000000
0,2.60831000000,391156.45932300000,6438167.06666000000
0,2.62344000000,391157.16507700000,6438166.35820000000
0,2.60298000000,391157.87083000000,6438165.64974000000
0,2.58130000000,391158.57658400000,6438164.94128000000
0,2.47063000000,391159.28233700000,6438164.23283000000
0,2.49749000000,391159.98809100000,6438163.52437000000
0,2.56632000000,391160.69384400000,6438162.81591000000
0,2.63249000000,391161.39959800000,6438162.10745000000
0,2.66952000000,391162.10535100000,6438161.39900000000
0,2.59501000000,391162.81110500000,6438160.69054000000
0,2.49589000000,391163.51685800000,6438159.98208000000
0,2.50049000000,391164.22261200000,6438159.27362000000
0,2.47034000000,391164.92836500000,6438158.56517000000
0,2.50202000000,391165.63411900000,6438157.85671000000
0,2.55338000000,391166.33987200000,6438157.14825000000
0,2.67429000000,391167.04562500000,6438156.43979000000
0,2.60867000000,391167.75137900000,6438155.73134000000
0,2.60652000000,391168.45713200000,6438155.02288000000
0,2.62562000000,391169.16288600000,6438154.31442000000
0,2.69314000000,391169.86863900000,6438153.60596000000
0,2.79537000000,391170.57439300000,6438152.89751000000
0,2.90265000000,391171.28014600000,6438152.18905000000
0,2.98372000000,391171.98590000000,6438151.48059000000
0,3.03511000000,391172.69165300000,6438150.77213000000
0,3.16500000000,391173.39740700000,6438150.06368000000
0,3.33387000000,391174.10316000000,6438149.35522000000
0,3.33788000000,391174.80891400000,6438148.64676000000
0,3.40131000000,391175.51466700000,6438147.93830000000
0,3.51130000000,391176.22042100000,6438147.22985000000
0,3.83997000000,391176.92617400000,6438146.52139000000
0,4.40964000000,391177.63192800000,6438145.81293000000
0,4.64190000000,391178.33768100000,6438145.10447000000
0,4.69355000000,391179.04343400000,6438144.39602000000
0,4.89392000000,391179.74918800000,6438143.68756000000
0,4.87377000000,391180.45494100000,6438142.97910000000
0,4.77551000000,391181.16069500000,6438142.27064000000
0,4.74346000000,391181.86644800000,6438141.56219000000
0,4.76247000000,391182.57220200000,6438140.85373000000
0,4.69854000000,391183.27795500000,6438140.14527000000
0,4.55805000000,391183.98370900000,6438139.43681000000
0,4.37859000000,391184.68946200000,6438138.72836000000
0,4.12375000000,391185.39521600000,6438138.01990000000
0,3.89465000000,391186.10096900000,6438137.31144000000
0,3.69280000000,391186.80672300000,6438136.60298000000
0,3.48296000000,391187.51247600000,6438135.89453000000
0,3.32914000000,391188.21823000000,6438135.18607000000
0,3.21304000000,391188.92398300000,6438134.47761000000
0,2.92278000000,391189.62973700000,6438133.76915000000
0,2.74198000000,391190.33549000000,6438133.06070000000
0,2.69821000000,391191.04124300000,6438132.35224000000
0,2.76087000000,391191.74699700000,6438131.64378000000
0,3.09960000000,391192.45275000000,6438130.93532000000
0,2.84072000000,391193.15850400000,6438130.22687000000
0,2.78973000000,391193.86425700000,6438129.51841000000
0,2.73869000000,391194.57001100000,6438128.80995000000
0,2.66912000000,391195.27576400000,6438128.10149000000
0,2.62135000000,391195.98151800000,6438127.39304000000
0,2.67700000000,391196.68727100000,6438126.68458000000
0,2.72742000000,391197.39302500000,6438125.97612000000
0,2.96081000000,391198.09877800000,6438125.26766000000
0,3.02315000000,391198.81820100000,6438124.57336000000
0,2.93873000000,391199.55073100000,6438123.89262000000
0,3.06693000000,391200.28326000000,6438123.21189000000
0,3.22282000000,391201.01578900000,6438122.53115000000
0,3.54375000000,391201.74831800000,6438121.85042000000
0,3.53059000000,391202.48084800000,6438121.16968000000
0,3.45988000000,391203.21337700000,6438120.48895000000
0,3.66683000000,391203.94590600000,6438119.80821000000
0,3.93834000000,391204.67843500000,6438119.12747000000
0,4.06637000000,391205.41096500000,6438118.44674000000
0,3.91740000000,391206.14349400000,6438117.76600000000
0,3.73993000000,391206.87602300000,6438117.08527000000
0,3.46017000000,391207.60855200000,6438116.40453000000
0,3.34906000000,391208.34108200000,6438115.72380000000
0,3.27362000000,391209.07361100000,6438115.04306000000
0,2.98745000000,391209.80614000000,6438114.36233000000
0,2.83695000000,391210.53866900000,6438113.68159000000
0,2.81285000000,391211.27119900000,6438113.00085000000
0,2.74331000000,391212.00372800000,6438112.32012000000
0,2.61534000000,391212.73625700000,6438111.63938000000
0,2.51589000000,391213.46878600000,6438110.95865000000
0,2.44489000000,391214.20131600000,6438110.27791000000
0,2.45407000000,391214.93384500000,6438109.59718000000
0,2.42654000000,391215.66637400000,6438108.91644000000
0,2.42833000000,391216.39890300000,6438108.23571000000
0,2.41858000000,391217.13143300000,6438107.55497000000
0,2.37263000000,391217.86396200000,6438106.87423000000
0,2.36039000000,391218.59649100000,6438106.19350000000
0,2.36446000000,391219.32902100000,6438105.51276000000
0,2.34625000000,391220.06155000000,6438104.83203000000
0,2.28284000000,391220.79407900000,6438104.15129000000
0,2.27604000000,391221.52660800000,6438103.47056000000
0,2.24762000000,391222.25913800000,6438102.78982000000
0,2.26182000000,391222.99166700000,6438102.10909000000
0,2.22857000000,391223.72419600000,6438101.42835000000
0,2.22397000000,391224.45672500000,6438100.74761000000
0,2.23400000000,391225.18925500000,6438100.06688000000
0,2.21948000000,391225.92178400000,6438099.38614000000
0,2.20212000000,391226.65431300000,6438098.70541000000
0,2.18058000000,391227.38684200000,6438098.02467000000
0,2.14132000000,391228.11937200000,6438097.34394000000
0,2.14153000000,391228.85190100000,6438096.66320000000
0,2.15779000000,391229.58443000000,6438095.98247000000
0,2.19382000000,391230.31695900000,6438095.30173000000
0,2.19879000000,391231.04948900000,6438094.62099000000
0,2.17444000000,391231.78201800000,6438093.94026000000
0,2.04519000000,391232.51454700000,6438093.25952000000
0,1.99133000000,391233.24707600000,6438092.57879000000
0,1.99464000000,391233.97960600000,6438091.89805000000
0,2.04359000000,391234.71213500000,6438091.21732000000
0,2.03925000000,391235.44466400000,6438090.53658000000
0,2.02632000000,391236.17719300000,6438089.85585000000
0,1.97517000000,391236.90972300000,6438089.17511000000
0,1.97694000000,391237.64225200000,6438088.49437000000
0,1.95089000000,391238.37478100000,6438087.81364000000
0,1.92146000000,391239.10731000000,6438087.13290000000
0,1.89214000000,391239.83984000000,6438086.45217000000
0,1.89052000000,391240.57236900000,6438085.77143000000
0,1.88187000000,391241.30489800000,6438085.09070000000
0,1.85939000000,391242.03742700000,6438084.40996000000
0,1.87550000000,391242.76995700000,6438083.72923000000
0,1.87044000000,391243.50248600000,6438083.04849000000
0,1.84147000000,391244.23501500000,6438082.36775000000
0,1.84094000000,391244.96754400000,6438081.68702000000
0,1.84745000000,391245.70007400000,6438081.00628000000
0,1.84800000000,391246.43260300000,6438080.32555000000
0,1.83047000000,391247.16513200000,6438079.64481000000
0,1.81350000000,391247.89766100000,6438078.96408000000
0,1.82627000000,391248.63019100000,6438078.28334000000
0,1.82618000000,391249.36272000000,6438077.60261000000
0,1.81826000000,391250.09524900000,6438076.92187000000
0,1.82950000000,391250.82777900000,6438076.24113000000
0,1.82120000000,391251.56030800000,6438075.56040000000
0,1.80219000000,391252.29283700000,6438074.87966000000
0,1.79797000000,391253.02536600000,6438074.19893000000
0,1.80326000000,391253.75789600000,6438073.51819000000
0,1.81725000000,391254.49042500000,6438072.83746000000
0,1.79871000000,391255.22295400000,6438072.15672000000
0,1.82161000000,391255.95548300000,6438071.47599000000
0,1.69451000000,391256.68801300000,6438070.79525000000
0,1.67990000000,391257.42054200000,6438070.11451000000
0,1.68205000000,391258.15307100000,6438069.43378000000
0,1.68280000000,391258.88560000000,6438068.75304000000
0,1.57638000000,391259.61813000000,6438068.07231000000
0,1.55505000000,391260.35065900000,6438067.39157000000
0,1.53104000000,391261.08318800000,6438066.71084000000
0,1.48908000000,391261.81571700000,6438066.03010000000
0,1.47491000000,391262.54824700000,6438065.34937000000
0,1.42280000000,391263.28077600000,6438064.66863000000
0,1.38662000000,391264.01330500000,6438063.98789000000
0,1.40467000000,391264.74583400000,6438063.30716000000
0,1.33192000000,391265.47836400000,6438062.62642000000
0,1.31434000000,391266.21089300000,6438061.94569000000
0,1.14501000000,391266.94342200000,6438061.26495000000
0,1.34593000000,391267.67595100000,6438060.58422000000
0,1.27841000000,391268.40848100000,6438059.90348000000
0,1.26329000000,391269.14101000000,6438059.22275000000
0,1.22578000000,391269.87353900000,6438058.54201000000
0,1.26071000000,391270.60606800000,6438057.86127000000
0,1.22564000000,391271.33859800000,6438057.18054000000
0,1.25947000000,391272.07112700000,6438056.49980000000
0,1.06549000000,391272.80365600000,6438055.81907000000
0,1.04968000000,391273.53618500000,6438055.13833000000
0,1.18783000000,391274.26871500000,6438054.45760000000
0,1.07027000000,391275.00124400000,6438053.77686000000
0,1.10338000000,391275.73377300000,6438053.09613000000
0,1.11900000000,391276.46630200000,6438052.41539000000
0,1.11955000000,391277.19883200000,6438051.73465000000
0,1.11998000000,391277.93136100000,6438051.05392000000
0,1.12211000000,391278.66389000000,6438050.37318000000
0,1.12386000000,391279.39642000000,6438049.69245000000
0,1.12432000000,391280.12894900000,6438049.01171000000
0,1.12597000000,391280.86147800000,6438048.33098000000
0,1.12625000000,391281.59400700000,6438047.65024000000
0,1.12579000000,391282.32653700000,6438046.96951000000
0,1.12274000000,391283.05906600000,6438046.28877000000
0,1.12272000000,391283.79159500000,6438045.60803000000
0,1.12273000000,391284.52412400000,6438044.92730000000
0,1.12274000000,391285.25665400000,6438044.24656000000
0,1.12274000000,391285.98918300000,6438043.56583000000
0,1.12275000000,391286.72171200000,6438042.88509000000
0,1.12276000000,391287.45424100000,6438042.20436000000
0,1.12276000000,391288.18677100000,6438041.52362000000
0,1.12276000000,391288.91930000000,6438040.84289000000
0,1.12276000000,391289.65182900000,6438040.16215000000
0,1.12296000000,391290.38435800000,6438039.48141000000
0,1.11776000000,391291.11688800000,6438038.80068000000
0,1.11951000000,391291.84941700000,6438038.11994000000
0,1.11506000000,391292.58194600000,6438037.43921000000
0,1.10455000000,391293.31447500000,6438036.75847000000
0,1.10446000000,391294.04700500000,6438036.07774000000
0,1.07919000000,391294.77953400000,6438035.39700000000
0,1.07122000000,391295.51206300000,6438034.71627000000
0,1.06548000000,391296.24459200000,6438034.03553000000
0,1.06546000000,391296.97712200000,6438033.35479000000
0,1.05194000000,391297.70965100000,6438032.67406000000
0,1.04955000000,391298.44218000000,6438031.99332000000
0,1.04953000000,391299.17470900000,6438031.31259000000

